model,year,price,transmission,fuelType,Make
 T-Roc,2020,27995,4,Petrol,vw
 T-Roc,2019,20891,2,Diesel,vw
 T-Roc,2018,17742,2,Petrol,vw
 T-Roc,2018,20492,2,Petrol,vw
 T-Roc,2019,22791,1,Diesel,vw
 T-Roc,2019,32490,1,Petrol,vw
 T-Roc,2019,22380,2,Diesel,vw
 T-Roc,2018,17941,2,Petrol,vw
 T-Roc,2020,21230,2,Petrol,vw
 T-Roc,2019,19690,2,Diesel,vw
 T-Roc,2019,32350,1,Petrol,vw
 T-Roc,2019,20500,2,Diesel,vw
 T-Roc,2020,34995,4,Petrol,vw
 T-Roc,2019,20495,2,Petrol,vw
 T-Roc,2018,17000,2,Petrol,vw
 T-Roc,2018,17950,2,Petrol,vw
 T-Roc,2020,25680,2,Petrol,vw
 T-Roc,2020,25500,2,Petrol,vw
 T-Roc,2018,19042,2,Petrol,vw
 T-Roc,2019,23740,1,Diesel,vw
 T-Roc,2019,32290,1,Petrol,vw
 T-Roc,2019,20991,2,Diesel,vw
 T-Roc,2019,22836,2,Diesel,vw
 T-Roc,2020,25490,2,Petrol,vw
 T-Roc,2019,29236,4,Petrol,vw
 T-Roc,2019,19892,2,Petrol,vw
 T-Roc,2018,18952,2,Petrol,vw
 T-Roc,2018,21412,2,Petrol,vw
 T-Roc,2020,27207,4,Petrol,vw
 T-Roc,2020,27507,4,Petrol,vw
 T-Roc,2019,22206,2,Diesel,vw
 T-Roc,2019,22026,2,Diesel,vw
 T-Roc,2019,22262,2,Diesel,vw
 T-Roc,2019,29100,1,Petrol,vw
 T-Roc,2019,20990,2,Diesel,vw
 T-Roc,2019,25990,2,Diesel,vw
 T-Roc,2018,15752,2,Petrol,vw
 T-Roc,2019,27291,4,Diesel,vw
 T-Roc,2019,23340,2,Diesel,vw
 T-Roc,2019,20790,2,Diesel,vw
 T-Roc,2018,20291,2,Petrol,vw
 T-Roc,2019,20491,2,Diesel,vw
 T-Roc,2019,21490,2,Diesel,vw
 T-Roc,2019,20490,2,Diesel,vw
 T-Roc,2019,23990,2,Diesel,vw
 T-Roc,2019,31991,4,Petrol,vw
 T-Roc,2019,22950,2,Diesel,vw
 T-Roc,2019,23490,2,Diesel,vw
 T-Roc,2019,34991,1,Petrol,vw
 T-Roc,2019,32998,1,Petrol,vw
 T-Roc,2020,25790,4,Diesel,vw
 T-Roc,2019,19090,2,Diesel,vw
 T-Roc,2019,23715,4,Petrol,vw
 T-Roc,2020,24590,2,Diesel,vw
 T-Roc,2020,24999,4,Diesel,vw
 T-Roc,2019,24549,1,Diesel,vw
 T-Roc,2019,21229,2,Diesel,vw
 T-Roc,2020,23590,2,Diesel,vw
 T-Roc,2019,22471,2,Diesel,vw
 T-Roc,2019,22410,4,Petrol,vw
 T-Roc,2019,24491,4,Diesel,vw
 T-Roc,2019,24291,4,Diesel,vw
 T-Roc,2019,25491,4,Diesel,vw
 T-Roc,2019,31091,4,Petrol,vw
 T-Roc,2019,23591,4,Petrol,vw
 T-Roc,2019,21191,2,Diesel,vw
 T-Roc,2019,21691,2,Diesel,vw
 T-Roc,2019,33000,4,Petrol,vw
 T-Roc,2020,32995,4,Petrol,vw
 T-Roc,2019,25995,4,Petrol,vw
 T-Roc,2019,25542,4,Petrol,vw
 T-Roc,2019,18995,2,Petrol,vw
 T-Roc,2019,17495,2,Diesel,vw
 T-Roc,2018,17400,2,Petrol,vw
 T-Roc,2020,19541,2,Diesel,vw
 T-Roc,2019,21990,4,Diesel,vw
 T-Roc,2019,22940,2,Diesel,vw
 T-Roc,2019,21991,2,Petrol,vw
 T-Roc,2020,24990,2,Petrol,vw
 T-Roc,2018,23750,1,Petrol,vw
 T-Roc,2018,19190,2,Petrol,vw
 T-Roc,2020,26790,4,Diesel,vw
 T-Roc,2019,32990,1,Petrol,vw
 T-Roc,2018,18990,2,Petrol,vw
 T-Roc,2019,21676,2,Diesel,vw
 T-Roc,2018,18791,2,Diesel,vw
 T-Roc,2018,18491,2,Petrol,vw
 T-Roc,2018,21092,2,Petrol,vw
 T-Roc,2019,33074,4,Petrol,vw
 T-Roc,2019,27201,4,Petrol,vw
 T-Roc,2018,21401,2,Petrol,vw
 T-Roc,2019,22501,2,Diesel,vw
 T-Roc,2019,23390,2,Petrol,vw
 T-Roc,2019,24990,1,Diesel,vw
 T-Roc,2020,25990,2,Petrol,vw
 T-Roc,2019,22065,2,Diesel,vw
 T-Roc,2019,24750,4,Diesel,vw
 T-Roc,2019,25000,4,Diesel,vw
 T-Roc,2019,26500,4,Petrol,vw
 T-Roc,2020,35000,4,Petrol,vw
 T-Roc,2019,20912,2,Diesel,vw
 T-Roc,2018,22500,1,Petrol,vw
 T-Roc,2020,22495,2,Diesel,vw
 T-Roc,2018,19998,4,Petrol,vw
 T-Roc,2019,20906,2,Diesel,vw
 T-Roc,2019,30490,1,Petrol,vw
 T-Roc,2019,22625,2,Diesel,vw
 T-Roc,2019,23490,1,Petrol,vw
 T-Roc,2019,20225,2,Diesel,vw
 T-Roc,2019,22150,2,Petrol,vw
 T-Roc,2019,22390,2,Diesel,vw
 T-Roc,2020,26490,4,Petrol,vw
 T-Roc,2018,17995,2,Diesel,vw
 T-Roc,2019,24995,2,Diesel,vw
 T-Roc,2018,19995,2,Diesel,vw
 T-Roc,2019,30995,1,Petrol,vw
 T-Roc,2018,18490,2,Petrol,vw
 T-Roc,2018,22490,4,Petrol,vw
 T-Roc,2019,18495,2,Diesel,vw
 T-Roc,2020,25495,2,Petrol,vw
 T-Roc,2018,19595,2,Diesel,vw
 T-Roc,2018,18900,2,Petrol,vw
 T-Roc,2019,22474,4,Petrol,vw
 T-Roc,2020,19644,2,Petrol,vw
 T-Roc,2019,19987,2,Diesel,vw
 T-Roc,2019,19697,2,Diesel,vw
 T-Roc,2019,21128,2,Diesel,vw
 T-Roc,2018,17771,2,Petrol,vw
 T-Roc,2018,20995,4,Petrol,vw
 T-Roc,2018,22052,1,Petrol,vw
 T-Roc,2019,22446,4,Petrol,vw
 T-Roc,2018,17551,2,Petrol,vw
 T-Roc,2019,21990,2,Petrol,vw
 T-Roc,2019,19490,2,Petrol,vw
 T-Roc,2019,22990,4,Petrol,vw
 T-Roc,2019,21490,2,Petrol,vw
 T-Roc,2020,29990,4,Petrol,vw
 T-Roc,2019,26490,4,Petrol,vw
 T-Roc,2019,22330,2,Diesel,vw
 T-Roc,2018,22499,4,Petrol,vw
 T-Roc,2018,20950,2,Diesel,vw
 T-Roc,2019,19817,2,Diesel,vw
 T-Roc,2020,25450,2,Petrol,vw
 T-Roc,2020,31850,4,Petrol,vw
 T-Roc,2020,38990,4,Petrol,vw
 T-Roc,2020,28990,4,Petrol,vw
 T-Roc,2018,19750,2,Petrol,vw
 T-Roc,2019,19350,2,Petrol,vw
 T-Roc,2018,23000,4,Petrol,vw
 T-Roc,2019,24500,4,Petrol,vw
 T-Roc,2020,22990,2,Petrol,vw
 T-Roc,2019,18990,2,Petrol,vw
 T-Roc,2019,25450,1,Petrol,vw
 T-Roc,2019,19790,2,Diesel,vw
 T-Roc,2020,20490,2,Petrol,vw
 T-Roc,2017,15290,4,Petrol,vw
 T-Roc,2019,24990,2,Diesel,vw
 T-Roc,2019,18990,2,Diesel,vw
 T-Roc,2019,31990,1,Petrol,vw
 T-Roc,2020,20990,2,Petrol,vw
 T-Roc,2019,19990,2,Diesel,vw
 T-Roc,2019,19495,2,Diesel,vw
 T-Roc,2020,25480,2,Petrol,vw
 T-Roc,2019,24290,4,Petrol,vw
 T-Roc,2019,21290,2,Petrol,vw
 T-Roc,2020,27490,2,Petrol,vw
 T-Roc,2020,21990,2,Petrol,vw
 T-Roc,2019,24690,4,Diesel,vw
 T-Roc,2019,22595,2,Diesel,vw
 T-Roc,2020,19995,2,Diesel,vw
 T-Roc,2019,20250,2,Diesel,vw
 T-Roc,2019,18790,2,Petrol,vw
 T-Roc,2018,17990,2,Petrol,vw
 T-Roc,2020,24233,2,Petrol,vw
 T-Roc,2019,19680,2,Diesel,vw
 T-Roc,2018,22990,4,Petrol,vw
 T-Roc,2019,24990,4,Diesel,vw
 T-Roc,2019,23690,2,Diesel,vw
 T-Roc,2018,23425,4,Petrol,vw
 T-Roc,2019,23980,2,Diesel,vw
 T-Roc,2019,23690,4,Diesel,vw
 T-Roc,2019,19290,2,Diesel,vw
 T-Roc,2019,24650,4,Petrol,vw
 T-Roc,2019,21950,2,Petrol,vw
 T-Roc,2019,31950,1,Petrol,vw
 T-Roc,2019,21450,2,Petrol,vw
 T-Roc,2019,22650,4,Petrol,vw
 T-Roc,2019,23150,1,Petrol,vw
 T-Roc,2019,22250,2,Petrol,vw
 T-Roc,2019,21650,2,Diesel,vw
 T-Roc,2018,19450,2,Diesel,vw
 T-Roc,2019,27500,2,Petrol,vw
 T-Roc,2019,33450,1,Petrol,vw
 T-Roc,2018,20750,4,Petrol,vw
 T-Roc,2019,19750,2,Petrol,vw
 T-Roc,2019,23450,4,Petrol,vw
 T-Roc,2018,23491,4,Petrol,vw
 T-Roc,2018,20950,2,Petrol,vw
 T-Roc,2019,20750,2,Petrol,vw
 T-Roc,2019,17950,2,Diesel,vw
 T-Roc,2019,18750,2,Diesel,vw
 T-Roc,2020,30991,4,Petrol,vw
 T-Roc,2019,22991,2,Petrol,vw
 T-Roc,2018,23450,4,Petrol,vw
 T-Roc,2019,20182,2,Petrol,vw
 T-Roc,2019,20490,2,Petrol,vw
 T-Roc,2019,26590,4,Petrol,vw
 T-Roc,2018,17490,2,Petrol,vw
 T-Roc,2018,16790,2,Petrol,vw
 T-Roc,2018,19980,2,Diesel,vw
 T-Roc,2019,19980,2,Diesel,vw
 T-Roc,2020,26480,4,Petrol,vw
 T-Roc,2020,25980,2,Petrol,vw
 T-Roc,2020,24980,2,Petrol,vw
 T-Roc,2019,31000,1,Petrol,vw
 T-Roc,2018,17750,2,Petrol,vw
 T-Roc,2019,23000,2,Diesel,vw
 T-Roc,2018,16490,2,Petrol,vw
 T-Roc,2019,25990,4,Petrol,vw
 T-Roc,2019,23490,4,Diesel,vw
 T-Roc,2018,20990,2,Petrol,vw
 T-Roc,2018,17290,2,Petrol,vw
 T-Roc,2019,22990,4,Diesel,vw
 T-Roc,2019,25890,4,Petrol,vw
 T-Roc,2019,26990,4,Petrol,vw
 T-Roc,2020,20480,2,Petrol,vw
 T-Roc,2020,25480,4,Petrol,vw
 T-Roc,2019,23990,1,Petrol,vw
 T-Roc,2020,22980,2,Petrol,vw
 T-Roc,2020,27980,2,Petrol,vw
 T-Roc,2019,22490,2,Diesel,vw
 T-Roc,2019,24550,4,Petrol,vw
 T-Roc,2019,22550,2,Petrol,vw
 T-Roc,2019,26990,4,Diesel,vw
 T-Roc,2018,22495,2,Petrol,vw
 T-Roc,2020,37145,4,Petrol,vw
 T-Roc,2018,23495,2,Petrol,vw
 T-Roc,2019,22991,4,Petrol,vw
 T-Roc,2019,21841,1,Diesel,vw
 T-Roc,2019,21990,2,Diesel,vw
 T-Roc,2020,19990,2,Petrol,vw
 T-Roc,2020,33990,4,Petrol,vw
 T-Roc,2020,25851,2,Petrol,vw
 T-Roc,2019,34890,4,Petrol,vw
 T-Roc,2019,20330,2,Diesel,vw
 T-Roc,2019,23880,4,Petrol,vw
 T-Roc,2020,25310,2,Petrol,vw
 T-Roc,2018,20412,2,Petrol,vw
 T-Roc,2018,22490,2,Petrol,vw
 T-Roc,2020,29999,2,Petrol,vw
 T-Roc,2019,22420,2,Diesel,vw
 T-Roc,2020,25999,4,Petrol,vw
 T-Roc,2019,19999,2,Diesel,vw
 T-Roc,2019,22606,2,Diesel,vw
 T-Roc,2019,20999,2,Diesel,vw
 T-Roc,2019,25999,2,Diesel,vw
 T-Roc,2019,21121,2,Diesel,vw
 T-Roc,2019,21990,4,Petrol,vw
 T-Roc,2020,25750,2,Petrol,vw
 T-Roc,2019,30190,1,Petrol,vw
 T-Roc,2019,21000,2,Diesel,vw
 T-Roc,2020,21250,2,Diesel,vw
 T-Roc,2020,24500,2,Petrol,vw
 T-Roc,2018,19290,2,Diesel,vw
 T-Roc,2020,21000,2,Diesel,vw
 T-Roc,2020,23750,4,Diesel,vw
 T-Roc,2018,18490,2,Diesel,vw
 T-Roc,2020,21411,2,Petrol,vw
 T-Roc,2020,25291,2,Petrol,vw
 T-Roc,2019,30990,1,Petrol,vw
 T-Roc,2019,33995,4,Petrol,vw
 T-Roc,2020,29995,4,Petrol,vw
 T-Roc,2019,18490,2,Petrol,vw
 T-Roc,2020,23495,2,Diesel,vw
 T-Roc,2019,30495,4,Petrol,vw
 T-Roc,2019,23495,4,Petrol,vw
 T-Roc,2019,28995,4,Petrol,vw
 T-Roc,2020,29991,4,Diesel,vw
 T-Roc,2019,23490,4,Petrol,vw
 T-Roc,2020,36990,4,Petrol,vw
 T-Roc,2018,19990,2,Petrol,vw
 T-Roc,2020,37990,4,Petrol,vw
 T-Roc,2020,24990,4,Petrol,vw
 T-Roc,2018,24000,2,Diesel,vw
 T-Roc,2019,17490,2,Diesel,vw
 T-Roc,2018,19691,2,Diesel,vw
 T-Roc,2019,20996,2,Diesel,vw
 T-Roc,2019,34995,1,Petrol,vw
 T-Roc,2020,21495,2,Petrol,vw
 T-Roc,2019,19990,2,Petrol,vw
 T-Roc,2019,22991,2,Diesel,vw
 T-Roc,2019,17790,2,Diesel,vw
 T-Roc,2018,15495,2,Petrol,vw
 T-Roc,2019,17995,2,Diesel,vw
 T-Roc,2019,24022,4,Diesel,vw
 T-Roc,2020,20999,2,Petrol,vw
 T-Roc,2020,40995,4,Petrol,vw
 T-Roc,2019,19499,2,Petrol,vw
 T-Roc,2020,28995,4,Petrol,vw
 T-Roc,2020,36995,4,Petrol,vw
 T-Roc,2020,23795,2,Petrol,vw
 T-Roc,2019,32407,4,Petrol,vw
 T-Roc,2020,26688,4,Diesel,vw
 T-Roc,2020,40999,4,Petrol,vw
 T-Roc,2019,20987,2,Diesel,vw
 T-Roc,2020,38950,4,Petrol,vw
 T-Roc,2019,22491,2,Diesel,vw
 T-Roc,2020,21450,2,Petrol,vw
 T-Roc,2018,20999,2,Petrol,vw
 T-Roc,2019,32999,1,Petrol,vw
 T-Roc,2019,21699,2,Diesel,vw
 T-Roc,2018,19991,2,Diesel,vw
 T-Roc,2019,22995,4,Diesel,vw
 T-Roc,2020,25990,1,Petrol,vw
 T-Roc,2020,31990,4,Petrol,vw
 T-Roc,2019,31500,4,Petrol,vw
 T-Roc,2019,22500,4,Petrol,vw
 T-Roc,2019,21500,2,Diesel,vw
 T-Roc,2020,23950,4,Petrol,vw
 T-Roc,2019,18950,2,Diesel,vw
 T-Roc,2018,18950,2,Petrol,vw
 T-Roc,2019,20450,1,Diesel,vw
 T-Roc,2018,16449,2,Petrol,vw
 T-Roc,2020,32500,4,Diesel,vw
 T-Roc,2018,17300,2,Petrol,vw
 T-Roc,2020,34999,1,Petrol,vw
 T-Roc,2020,26499,2,Petrol,vw
 T-Roc,2019,19300,2,Petrol,vw
 T-Roc,2018,21399,2,Petrol,vw
 T-Roc,2018,23299,1,Petrol,vw
 T-Roc,2020,40000,4,Petrol,vw
 T-Roc,2019,18950,2,Petrol,vw
 T-Roc,2019,22000,1,Petrol,vw
 T-Roc,2019,23979,2,Diesel,vw
 T-Roc,2019,24881,1,Diesel,vw
 T-Roc,2019,23979,1,Diesel,vw
 T-Roc,2018,16989,2,Petrol,vw
 T-Roc,2020,27444,1,Diesel,vw
 T-Roc,2019,22989,2,Diesel,vw
 T-Roc,2020,29989,1,Petrol,vw
 T-Roc,2019,20749,2,Petrol,vw
 T-Roc,2019,18536,2,Petrol,vw
 T-Roc,2019,20690,2,Diesel,vw
 T-Roc,2019,19590,2,Diesel,vw
 T-Roc,2019,23489,2,Petrol,vw
 T-Roc,2018,23000,1,Diesel,vw
 T-Roc,2018,18200,2,Petrol,vw
 T-Roc,2018,20000,2,Petrol,vw
 T-Roc,2020,18004,2,Petrol,vw
 T-Roc,2020,24825,1,Petrol,vw
 T-Roc,2018,17780,2,Petrol,vw
 T-Roc,2019,24469,1,Petrol,vw
 T-Roc,2020,29950,2,Petrol,vw
 T-Roc,2019,29950,1,Petrol,vw
 T-Roc,2018,21450,2,Petrol,vw
 T-Roc,2019,24990,2,Petrol,vw
 T-Roc,2019,20480,2,Diesel,vw
 T-Roc,2018,19490,2,Petrol,vw
 T-Roc,2018,19940,2,Petrol,vw
 T-Roc,2018,16870,2,Petrol,vw
 T-Roc,2018,17230,2,Petrol,vw
 T-Roc,2018,17307,2,Petrol,vw
 T-Roc,2020,27295,1,Diesel,vw
 T-Roc,2019,20995,1,Petrol,vw
 T-Roc,2020,28990,1,Petrol,vw
 T-Roc,2018,23490,2,Petrol,vw
 T-Roc,2018,22790,1,Petrol,vw
 T-Roc,2018,21290,2,Petrol,vw
 T-Roc,2020,26750,1,Diesel,vw
 T-Roc,2018,18699,2,Petrol,vw
 T-Roc,2020,25490,1,Diesel,vw
 T-Roc,2019,21890,2,Diesel,vw
 T-Roc,2019,20950,2,Diesel,vw
 T-Roc,2018,18199,2,Petrol,vw
 T-Roc,2018,18150,2,Petrol,vw
 T-Roc,2019,32000,1,Petrol,vw
 T-Roc,2020,31990,1,Petrol,vw
 T-Roc,2019,28000,1,Petrol,vw
 T-Roc,2019,21380,2,Diesel,vw
 T-Roc,2019,19890,2,Diesel,vw
 T-Roc,2019,26000,1,Diesel,vw
 T-Roc,2019,30850,1,Petrol,vw
 T-Roc,2020,20000,2,Diesel,vw
 T-Roc,2019,22789,1,3,vw
 T-Roc,2020,20990,2,3,vw
 T-Roc,2019,32649,1,3,vw
 T-Roc,2019,22479,2,Diesel,vw
 T-Roc,2020,26249,2,3,vw
 T-Roc,2019,20880,2,Diesel,vw
 T-Roc,2019,22990,2,3,vw
 T-Roc,2019,20979,2,Diesel,vw
 T-Roc,2019,21599,2,3,vw
 T-Roc,2018,19190,2,Diesel,vw
 T-Roc,2019,19749,2,Petrol,vw
 T-Roc,2019,23890,1,Petrol,vw
 T-Roc,2019,22000,2,Diesel,vw
 T-Roc,2019,17995,2,3,vw
 Golf,2019,17000,2,Diesel,vw
 Golf,2019,36000,1,Petrol,vw
 Golf,2015,19390,1,Petrol,vw
 Golf,2019,16290,1,Petrol,vw
 Golf,2017,16491,1,Petrol,vw
 Golf,2019,16119,1,Petrol,vw
 Golf,2016,12681,2,Petrol,vw
 Golf,2019,27000,1,Petrol,vw
 Golf,2019,26000,1,Petrol,vw
 Golf,2016,12691,2,Petrol,vw
 Golf,2019,16481,2,Petrol,vw
 Golf,2016,14000,2,Diesel,vw
 Golf,2013,9000,2,Diesel,vw
 Golf,2014,14491,2,Diesel,vw
 Golf,2018,22000,1,Petrol,vw
 Golf,2019,16693,2,Diesel,vw
 Golf,2019,27000,2,Petrol,vw
 Golf,2019,20000,1,Diesel,vw
 Golf,2019,22881,1,Petrol,vw
 Golf,2015,8485,2,Diesel,vw
 Golf,2014,8385,2,Diesel,vw
 Golf,2009,4485,2,Petrol,vw
 Golf,2019,22491,1,Diesel,vw
 Golf,2017,14000,2,Petrol,vw
 Golf,2018,23799,1,Petrol,vw
 Golf,2010,4990,2,Diesel,vw
 Golf,2019,34023,1,Petrol,vw
 Golf,2016,37995,2,Petrol,vw
 Golf,2010,4995,2,Diesel,vw
 Golf,2019,18991,2,Petrol,vw
 Golf,2017,16442,2,Diesel,vw
 Golf,2015,17982,4,Petrol,vw
 Golf,2014,8990,2,Diesel,vw
 Golf,2016,15000,2,Diesel,vw
 Golf,2015,19990,2,Petrol,vw
 Golf,2019,20500,1,Diesel,vw
 Golf,2019,22599,1,Diesel,vw
 Golf,2019,20000,2,Diesel,vw
 Golf,2019,19899,2,Diesel,vw
 Golf,2019,19199,2,Petrol,vw
 Golf,2004,1287,2,Diesel,vw
 Golf,2009,4998,2,Petrol,vw
 Golf,2014,7795,4,Petrol,vw
 Golf,2017,16498,2,Petrol,vw
 Golf,2014,13498,2,Petrol,vw
 Golf,2018,13298,4,Petrol,vw
 Golf,2019,17298,2,Petrol,vw
 Golf,2003,12450,2,Petrol,vw
 Golf,2016,10995,2,Diesel,vw
 Golf,2018,15995,2,Petrol,vw
 Golf,2012,7995,2,Diesel,vw
 Golf,2014,8995,4,Diesel,vw
 Golf,2014,10995,2,Diesel,vw
 Golf,2013,6999,2,Diesel,vw
 Golf,2012,16999,4,Petrol,vw
 Golf,2010,7999,2,Diesel,vw
 Golf,2016,8999,2,Diesel,vw
 Golf,2018,11480,4,Petrol,vw
 Golf,2019,15449,2,Petrol,vw
 Golf,2019,15419,2,Petrol,vw
 Golf,2019,15409,2,Petrol,vw
 Golf,2019,15459,2,Petrol,vw
 Golf,2016,17998,2,Petrol,vw
 Golf,2015,12495,4,Diesel,vw
 Golf,2016,11495,2,Petrol,vw
 Golf,2015,10695,2,Petrol,vw
 Golf,2016,11995,2,Petrol,vw
 Golf,2017,19985,2,Petrol,vw
 Golf,2016,16998,4,Diesel,vw
 Golf,2016,15998,2,Diesel,vw
 Golf,2016,18998,2,Petrol,vw
 Golf,2015,10698,2,Petrol,vw
 Golf,2016,20498,4,Petrol,vw
 Golf,2015,12498,4,Diesel,vw
 Golf,2019,17985,2,Petrol,vw
 Golf,2016,19795,4,Petrol,vw
 Golf,2015,15295,2,Petrol,vw
 Golf,2017,14995,2,Petrol,vw
 Golf,2015,9495,2,Diesel,vw
 Golf,2019,20995,2,Petrol,vw
 Golf,2017,11995,2,Diesel,vw
 Golf,2015,17795,2,Petrol,vw
 Golf,2017,13495,2,Petrol,vw
 Golf,2019,23995,4,Petrol,vw
 Golf,2019,21895,2,Diesel,vw
 Golf,2019,22495,4,Petrol,vw
 Golf,2019,21395,2,Petrol,vw
 Golf,2019,27295,4,Diesel,vw
 Golf,2019,21785,2,Petrol,vw
 Golf,2019,24485,2,Petrol,vw
 Golf,2018,13995,2,Petrol,vw
 Golf,2013,6998,2,Petrol,vw
 Golf,2018,17985,4,Petrol,vw
 Golf,2015,14498,4,Diesel,vw
 Golf,2019,28985,1,Petrol,vw
 Golf,2019,19985,2,Petrol,vw
 Golf,2019,21995,4,Petrol,vw
 Golf,2017,10995,2,Petrol,vw
 Golf,2019,26295,4,Petrol,vw
 Golf,2019,24695,2,Petrol,vw
 Golf,2019,22985,2,Petrol,vw
 Golf,2019,18995,2,Diesel,vw
 Golf,2019,20985,2,Petrol,vw
 Golf,2019,21795,2,Petrol,vw
 Golf,2019,21695,2,Diesel,vw
 Golf,2019,18985,2,Petrol,vw
 Golf,2019,19998,2,Petrol,vw
 Golf,2016,16498,4,Diesel,vw
 Golf,2016,12995,2,Petrol,vw
 Golf,2018,16995,2,Diesel,vw
 Golf,2020,17995,2,Petrol,vw
 Golf,2016,12995,4,Diesel,vw
 Golf,2017,14498,2,Petrol,vw
 Golf,2019,21485,1,Petrol,vw
 Golf,2019,16995,2,Diesel,vw
 Golf,2019,16650,2,Petrol,vw
 Golf,2019,25995,4,Petrol,vw
 Golf,2017,13995,2,Diesel,vw
 Golf,2019,19985,2,Diesel,vw
 Golf,2019,16995,4,Diesel,vw
 Golf,2019,19995,4,Petrol,vw
 Golf,2018,20995,4,Diesel,vw
 Golf,2017,12995,2,Diesel,vw
 Golf,2016,13995,2,Diesel,vw
 Golf,2019,33995,4,Petrol,vw
 Golf,2019,20995,2,Diesel,vw
 Golf,2016,18400,4,Petrol,vw
 Golf,2014,9500,2,Petrol,vw
 Golf,2014,6998,2,Petrol,vw
 Golf,2019,29495,4,Petrol,vw
 Golf,2019,28995,4,Petrol,vw
 Golf,2015,14498,2,Diesel,vw
 Golf,2015,9998,2,Petrol,vw
 Golf,2016,12498,4,Diesel,vw
 Golf,2018,15295,2,Diesel,vw
 Golf,2019,21790,4,Diesel,vw
 Golf,2016,16490,2,Diesel,vw
 Golf,2017,13985,2,Petrol,vw
 Golf,2017,17995,2,Petrol,vw
 Golf,2015,10995,2,Petrol,vw
 Golf,2019,17985,2,Diesel,vw
 Golf,2016,11790,2,Petrol,vw
 Golf,2017,13690,4,Diesel,vw
 Golf,2015,8295,2,Diesel,vw
 Golf,2019,24495,4,Diesel,vw
 Golf,2016,10990,2,Diesel,vw
 Golf,2017,13290,2,Diesel,vw
 Golf,2016,10990,2,Petrol,vw
 Golf,2019,25990,2,Petrol,vw
 Golf,2017,12490,2,Diesel,vw
 Golf,2019,25990,4,Petrol,vw
 Golf,2020,34790,4,Petrol,vw
 Golf,2017,19995,2,Petrol,vw
 Golf,2019,21490,4,Petrol,vw
 Golf,2019,17790,2,Diesel,vw
 Golf,2016,12485,2,Diesel,vw
 Golf,2018,17985,1,Petrol,vw
 Golf,2017,13000,4,Diesel,vw
 Golf,2017,12700,2,Petrol,vw
 Golf,2019,19790,4,Petrol,vw
 Golf,2019,15490,2,Petrol,vw
 Golf,2019,24290,2,Petrol,vw
 Golf,2016,14498,2,Diesel,vw
 Golf,2020,20790,2,Petrol,vw
 Golf,2015,17295,4,Petrol,vw
 Golf,2017,10895,2,Diesel,vw
 Golf,2017,19395,2,Diesel,vw
 Golf,2020,21690,2,Petrol,vw
 Golf,2016,13495,4,Diesel,vw
 Golf,2017,23990,2,Petrol,vw
 Golf,2015,13990,4,Diesel,vw
 Golf,2016,15999,2,Diesel,vw
 Golf,2015,10298,2,Petrol,vw
 Golf,2016,15498,4,Petrol,vw
 Golf,2016,19498,4,Petrol,vw
 Golf,2015,9995,2,Diesel,vw
 Golf,2016,11995,2,Diesel,vw
 Golf,2016,20498,2,Petrol,vw
 Golf,2015,10498,2,Petrol,vw
 Golf,2018,13998,4,Petrol,vw
 Golf,2017,12495,2,Diesel,vw
 Golf,2019,26299,4,Petrol,vw
 Golf,2019,30299,4,Petrol,vw
 Golf,2019,17622,2,Petrol,vw
 Golf,2017,13999,4,Petrol,vw
 Golf,2016,12798,4,Petrol,vw
 Golf,2016,15995,2,Diesel,vw
 Golf,2016,17498,4,Diesel,vw
 Golf,2016,15498,4,Diesel,vw
 Golf,2019,26999,1,Petrol,vw
 Golf,2016,11799,2,Diesel,vw
 Golf,2019,20998,2,Diesel,vw
 Golf,2016,13695,4,Diesel,vw
 Golf,2019,23999,4,Diesel,vw
 Golf,2017,13799,2,Petrol,vw
 Golf,2017,24999,4,Petrol,vw
 Golf,2017,20299,4,Petrol,vw
 Golf,2017,18495,2,Petrol,vw
 Golf,2017,20295,4,Petrol,vw
 Golf,2020,32995,4,Petrol,vw
 Golf,2019,18995,4,Petrol,vw
 Golf,2019,29899,4,Petrol,vw
 Golf,2017,16495,4,Diesel,vw
 Golf,2016,9999,2,Petrol,vw
 Golf,2016,12495,2,Petrol,vw
 Golf,2016,13195,2,Petrol,vw
 Golf,2018,15495,2,Diesel,vw
 Golf,2018,16399,2,Petrol,vw
 Golf,2020,27999,4,Diesel,vw
 Golf,2019,22240,2,Petrol,vw
 Golf,2019,30999,1,Petrol,vw
 Golf,2019,15999,2,Diesel,vw
 Golf,2017,15995,2,Petrol,vw
 Golf,2019,17495,2,Petrol,vw
 Golf,2019,24998,4,Petrol,vw
 Golf,2019,17995,2,Petrol,vw
 Golf,2020,29995,4,Petrol,vw
 Golf,2018,13698,2,Diesel,vw
 Golf,2019,19995,2,Petrol,vw
 Golf,2017,13995,2,Petrol,vw
 Golf,2020,22995,4,Petrol,vw
 Golf,2019,15290,2,Diesel,vw
 Golf,2018,19990,2,Diesel,vw
 Golf,2019,19495,4,Petrol,vw
 Golf,2016,12495,4,Diesel,vw
 Golf,2016,9995,2,Diesel,vw
 Golf,2017,11490,2,Diesel,vw
 Golf,2020,19990,4,Diesel,vw
 Golf,2020,18490,2,Diesel,vw
 Golf,2015,8950,2,Diesel,vw
 Golf,2016,11250,2,Petrol,vw
 Golf,2017,14750,2,Diesel,vw
